song_id,danceability,duration_ms,energy,acousticness,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
6uxYfENm7zw050dNUi031W,0.583,320547,0.768,0.0003,0,0.0162,9,0.109,-6.477,1,0.0410,127.952,0.357
3eRZZ4d2RJSqFKzP7tSdFE,0.180,286253,0.636,0.2090,0,0.000133,4,0.217,-6.591,0,0.0438,75.632,0.390
5Q5sQ1AgLQ1wKKXIYt6FGC,0.423,247422,0.746,0.0385,0,1.33E-05,0,0.210,-6.912,1,0.0582,139.804,0.214
6B6C1OC9RUvrvBECPWtAZo,0.512,255013,0.465,0.0591,0,3.08E-05,4,0.112,-7.144,1,0.0253,137.892,0.267
2bgW1SJqUjIkWcbxTPTIdy,0.569,265333,0.858,0.0178,1,0,1,0.127,-4.847,1,0.2680,161.921,0.495
2AqazcPtVXn7uhFIyInNNp,0.730,243750,0.511,0.0001,0,0.273,1,0.247,-5.198,1,0.0712,128.025,0.644
2SYMnBpx7zyhSDPQwoOlFO,0.527,217853,0.933,0.0003,0,6.80E-05,4,0.293,-3.035,0,0.0628,127.008,0.357
35a4Kzyo9XY4FI9FaSIzzF,0.555,221920,0.923,0.0411,0,0,0,0.112,-5.908,1,0.0482,116.012,0.682
4JQpghvT0ZH2WLRqzlPUC7,0.650,405213,0.711,0.0123,1,0.00943,0,0.301,-5.417,1,0.0377,89.019,0.319
6B3bNP0x4vyKM9aYWRvzVf,0.687,142769,0.721,0.0275,0,0.0104,7,0.360,-5.757,1,0.0349,136.635,0.614
25s9gQB6i58zmOZdgdcTAQ,0.397,304053,0.447,0.6540,0,7.27E-06,1,0.953,-10.716,0,0.0308,89.136,0.352
4dr5sJ1p6mdNpK3fIUz8vR,0.356,299382,0.474,0.2730,0,0.304,2,0.184,-9.41,0,0.0283,130.193,0.094
02LrmnkHvOcQo6L2RBdfqu,0.375,226293,0.839,0.0007,0,6.11E-06,9,0.185,-5.546,0,0.0597,177.494,0.666
42JpcqbKr2Zq55hoixtq34,0.565,161926,0.652,0.4790,0,0.922,1,0.110,-4.232,0,0.1960,178.516,0.274
3PxesQpKxcxkZAyeo7yjFI,0.583,223893,0.887,0.0419,1,0,9,0.426,-7.774,0,0.4270,142.244,0.252
4T5SR1krNuVLOnxSjYb8nW,0.520,136760,0.701,0.2220,0,0,3,0.107,-8.953,1,0.0345,154.177,0.965
2E8b9rCHCWNr0CrZSTVJCT,0.375,225069,0.416,0.7780,0,2.48E-06,0,0.230,-7.149,1,0.0283,134.923,0.271
7qLs0IyUn6TrqgMzQ33SdH,0.339,101007,0.230,0.9790,0,0.000951,0,0.353,-10.803,1,0.0317,66.352,0.113
6rOVbgBB8YTpUrrSflSF2O,0.459,313460,0.325,0.3240,0,0.899,4,0.113,-13.411,1,0.0261,90.817,0.176
2JDWDQCzd0K9mI5GEaToA8,0.543,242666,0.744,0.1660,0,0,7,0.146,-5.907,1,0.0306,136.894,0.595
0u2AIKDVafHwCFQ9LDnqxH,0.507,246770,0.951,0.0002,0,0.478,1,0.417,-3.71,1,0.0654,140.077,0.063
4mYjDXwOUL8sxWepdrnE6U,0.184,322219,0.399,0.5630,0,0.124,7,0.134,-14.904,1,0.0457,66.983,0.136
0cBDCol7TFmvpT4A4YpxV3,0.454,290813,0.415,0.0591,0,0.00361,11,0.083,-9.554,1,0.0359,129.621,0.136
3zl4HPDF1fCoTZnPjHgSsb,0.686,189613,0.541,0.0971,1,0,4,0.423,-6.643,0,0.0356,96.965,0.237
7KDfz5EnLXiPVgSOUWwpre,0.529,206987,0.800,0.1220,1,0,1,0.070,-4.99,0,0.0670,143.992,0.410
2PkUVjGspZ5goc98NuGv3v,0.563,226880,0.891,0.0359,0,0,4,0.092,-4.511,0,0.0397,141.965,0.332
6wDNRITsP5tBCImheKBTgi,0.493,190840,0.590,0.5050,0,0,2,0.267,-5.878,1,0.0610,94.551,0.231
74KqkyHbpneHF6JT8EwUOO,0.816,198333,0.549,0.7910,0,3.40E-05,7,0.117,-8.649,1,0.0312,111.032,0.886
6uExMEig887UmyXoFqdyOW,0.527,330787,0.395,0.4160,0,0,1,0.794,-7.168,0,0.0288,120.969,0.091
6wRAXwjKkw95QEZnpcXWdk,0.713,207947,0.445,0.6330,0,4.45E-05,8,0.084,-6.66,1,0.0564,160.025,0.911
2PG26cmJdlT9xNAhdiHaaJ,0.709,193013,0.379,0.0015,0,0.639,0,0.116,-9.953,0,0.0322,134.952,0.786
4kObJ9dvuwXYgigTX4yxnL,0.066,570603,0.627,0.3710,0,0.962,1,0.458,-29.332,1,0.0420,52.799,0.024
6LneorXqS0ZjqI94vskRAG,0.484,202693,0.756,0.0014,0,1.55E-06,9,0.168,-5.709,0,0.0605,132.722,0.195
7BJny7nQN5bY4EeGVU3kj6,0.274,239547,0.456,0.0679,0,0.306,9,0.133,-7.369,1,0.0438,120.956,0.078
5QcSDOm6mcvFDl7KBT1fHv,0.712,234160,0.497,0.0235,0,0.768,11,0.101,-8.976,1,0.0777,139.987,0.238
5ESV1XYWUki3hFOPRDcpOw,0.577,208187,0.822,0.3420,1,0,2,0.246,-5.21,1,0.0813,166.021,0.601
5qnF4Ss6NHiUX45HryKEol,0.665,218267,0.908,0.0901,1,0,0,0.917,-4.562,1,0.1270,96.039,0.653
5lq6hpsabgw22xRYPHVV5c,0.432,186973,0.940,0.1590,1,0,10,0.154,-4.099,0,0.3740,80.084,0.225
7eW9cHOAHmYqphs5tWXETw,0.710,293613,0.555,0.0601,1,0,9,0.227,-5.942,0,0.2950,109.204,0.303
3p9x4bK5bwmgXE6POMvOp0,0.560,235600,0.799,0.1740,0,0.0679,5,0.304,-4.466,0,0.0675,69.972,0.304
5cDHV67TxLrdz4ITUVQswH,0.626,144200,0.852,0.3290,0,0.0109,4,0.097,-4.767,1,0.0337,119.816,0.393
3S3dZXxNGghLtOqehzHtii,0.266,285000,0.539,0.4930,0,0,0,0.096,-6.738,1,0.0333,155.484,0.325
0tEqHOcQZm1m8prqqXYFSi,0.600,212293,0.569,0.5870,0,0,8,0.102,-5.729,1,0.0269,101.942,0.110
1nIDYHvLaZnD5lEf66SH80,0.819,154773,0.683,0.0029,0,0.122,7,0.254,-6.144,1,0.1560,112.007,0.671
5Irp7GSDmBquYrMkBw3fDE,0.578,253933,0.515,0.6630,0,0.000333,0,0.850,-11.224,1,0.0428,139.807,0.476
68iMdxXn1timrxURm9dR8C,0.506,254413,0.481,0.4820,0,0,2,0.200,-6.098,1,0.0264,148.626,0.224
3m0jPrfDlp38tu7JYdWLch,0.780,174573,0.794,0.3530,0,0,9,0.103,-3.953,1,0.1330,118.455,0.961
4fiYSa6ln7h0scprgNEs0g,0.307,320027,0.625,0.4720,0,0.000577,5,0.144,-8.983,0,0.0620,180.467,0.183
1X0SntFiNVcIaaXxG7cJmc,0.698,227920,0.750,0.0566,0,0,7,0.084,-4.371,1,0.0260,119.961,0.653
52ngXhcqJzGyKVDup7HzGr,0.441,220627,0.970,0.0080,0,2.13E-06,0,0.332,-2.99,0,0.0919,164.071,0.538
7eMpW9I1ZpVs6VQ90naDBh,0.544,245133,0.788,0.0004,0,0,5,0.141,-5.593,0,0.0474,148.121,0.818
1ylAZvYmCfNIZIDQdR0ky0,0.443,293827,0.846,0.0006,0,9.09E-05,10,0.101,-5.545,0,0.0499,176.129,0.240
1tjHKKI0r82IB5KL29whHs,0.671,184200,0.766,0.0022,1,0.000154,2,0.159,-3.1,1,0.0378,104.990,0.726
4eikGjsVckaHl3VcaZKzOg,0.663,172667,0.904,0.0020,1,0,9,0.192,-2.48,0,0.2050,75.487,0.427
6rsXPxIVXPo4bPhZA5vLUX,0.245,233440,0.492,0.4660,0,0,1,0.085,-9.397,0,0.0593,167.700,0.104
0cM8o3yHz5pSpXtZEAZcgq,0.597,192960,0.707,0.4110,0,0,0,0.332,-6.396,0,0.0689,159.996,0.527
1c6C2wg7PRbPBRRUaEvheC,0.634,242827,0.988,0.0469,0,0.000684,4,0.495,-0.201,1,0.0430,128.022,0.910
7rMDB1bKHO0Sh8oTWWvdsJ,0.267,321120,0.337,0.0305,0,1.90E-05,2,0.097,-9.713,1,0.0339,77.945,0.274
1Cy71Rb6aB5EjVYVYvVFIx,0.474,233693,0.603,0.0546,0,0,0,0.198,-5.99,1,0.0270,135.988,0.255
5pF6yJ6UGGxeOhCkzRliSR,0.518,349493,0.568,0.2630,0,0.000153,11,0.116,-8.507,1,0.0491,116.973,0.511
7LsFEbIWg9256P4AErwjS8,0.684,65550,0.620,0.4090,0,0,0,0.330,-5.507,1,0.0385,118.904,0.940
02gySWUFk5JT4gMguGAhdO,0.590,258462,0.645,0.0000,0,0.924,1,0.048,-8.101,0,0.0335,130.027,0.966
168wlfnWuhfvgfgeuz7vZO,0.523,172573,0.886,0.0002,1,0,7,0.124,-4.472,1,0.1200,171.958,0.745
0uOd48gTo5pVFzk6Yrba6Y,0.380,317113,0.783,0.0035,0,3.87E-06,4,0.056,-6.067,1,0.0462,150.027,0.238
0F6RPDtMi519sr7sl2gOVv,0.622,220813,0.881,0.0109,1,0,6,0.348,-4.871,0,0.0956,127.958,0.664
03DQO1cC5RzTWRxJLzJCgy,0.477,184635,0.464,0.5670,0,0,7,0.487,-10.818,0,0.0272,77.917,0.689
4ObATYHHvXXlJJQ4rPKU2s,0.553,192600,0.587,0.0004,0,0.326,7,0.329,-5.924,0,0.0327,146.045,0.280
6acBIiTtlfNblQvEcZLLE1,0.449,168000,0.796,0.0821,0,4.30E-05,10,0.193,-3.698,1,0.0470,79.992,0.040
1yhDPgIPGoe3Bf8wRsK4u7,0.565,260093,0.446,0.6930,1,0,0,0.469,-9.26,0,0.0531,140.121,0.266
58YBY8OiX56vQhcHUgul9m,0.835,200130,0.754,0.4510,1,0,1,0.107,-7.182,1,0.3180,144.115,0.830
1lOVilzLQuYY2fnFrQ76DK,0.314,199773,0.016,0.9910,0,0.916,1,0.134,-36.252,0,0.0356,95.890,0.094
41IrY9OFcaWVnEojXftyVh,0.797,243387,0.828,0.2890,0,0,0,0.434,-3.972,1,0.1150,79.992,0.572
1mBK8YQS1Rq5CrXryXuh3F,0.727,311373,0.110,0.9050,0,0.000102,7,0.104,-13.814,1,0.0519,130.042,0.291
5g0hXvfKYYZrEdnoCn1QQc,0.447,228328,0.941,0.0002,0,0.00425,2,0.315,-3.832,1,0.0492,95.006,0.319
6Ce04PNSJO1KkF1WWhSXEi,0.559,209453,0.835,0.4210,0,0,3,0.081,-4.475,1,0.0633,117.885,0.504
118vbJqycPASVgrYnCzb9F,0.713,241875,0.891,0.0005,0,0.0688,9,0.069,-5.724,0,0.0352,127.977,0.365
306zYyz3PFvBgLFGOCy9Xb,0.685,249427,0.535,0.8310,0,0.404,6,0.090,-8.908,0,0.0363,130.023,0.218
1wa25BuCtMePIYgf8sHkgY,0.352,237640,0.725,0.0019,1,2.73E-06,8,0.220,-6.463,0,0.0656,189.767,0.339
4sX8e5VkqBWA7IIooImSsS,0.590,262307,0.561,0.0091,0,0,2,0.098,-7.613,1,0.0580,134.936,0.150
5jOvmh1DYmaiBPETL6HCRY,0.694,246507,0.941,0.0022,0,0.0826,10,0.109,-6.108,0,0.0408,125.014,0.854
5kcE7pp02ezLZaUbbMv3Iq,0.728,205640,0.858,0.0403,1,4.26E-06,9,0.024,-3.686,1,0.0609,125.054,0.591
13Dq0Ed9wyBU7mpoENkaS0,0.671,223360,0.714,0.3300,0,0,2,0.191,-5.996,0,0.0600,161.972,0.764
686IBfvmRBy1eFjYLPIJFr,0.703,203320,0.691,0.1200,0,0,9,0.083,-7.294,1,0.0315,121.016,0.906
7GgfQ0edpSP6C7xnX3Y2df,0.438,459387,0.634,0.4760,1,0,5,0.113,-7.456,0,0.3370,203.585,0.397
2wW3yIdBoOJ2qI03k1itjJ,0.565,292358,0.533,0.3340,1,0,11,0.105,-7.671,1,0.4450,76.655,0.588
7fU07zHBVjXu4JVry5oEsX,0.775,264284,0.565,0.2880,1,0,2,0.352,-8.394,1,0.1790,119.991,0.477
0wmA7hbNSEGrrNggty5S3k,0.767,259267,0.318,0.1100,0,1.79E-05,2,0.048,-8.932,1,0.0670,119.430,0.536
1jjLhYePEexexawOF6DgzP,0.722,146013,0.652,0.3880,0,0,7,0.106,-7.172,0,0.0351,89.613,0.963
0cAHXlLhQjSKDN6vjc4LD6,0.464,345160,0.688,0.2480,0,0.000261,1,0.629,-7.444,1,0.0549,75.054,0.183
6KufYdEosLjK6bEKPyz4oA,0.773,236653,0.389,0.5790,0,7.87E-06,1,0.124,-8.444,0,0.0337,111.975,0.338
6Rqe6ghJ6t9SlQ2pRrt5tI,0.697,319693,0.542,0.8210,0,0.000452,9,0.134,-8.946,0,0.0437,99.988,0.547
5iDnp09ecAvbywcRBkabXg,0.503,230803,0.611,0.5890,0,0,10,0.105,-5.464,1,0.0308,183.883,0.738
2kXiA9F5tkqR4dOQ3vOUK8,0.662,214253,0.668,0.1930,0,0.00135,7,0.111,-9.604,1,0.0391,169.145,0.958
0Rr8xlOfXa8bezebu0TbVY,0.562,251453,0.809,0.0023,0,0.000629,2,0.073,-4.976,1,0.0693,127.453,0.476
1xjDvv3wvcB49iVggnn7iK,0.696,235201,0.586,0.6800,0,0,4,0.102,-6.801,1,0.0353,104.984,0.421
2RLm6OrnjLuoyQEowCJ6QE,0.620,219370,0.159,0.6360,0,0.000555,3,0.067,-14.343,1,0.0563,96.615,0.285
6WiuIpuufnd80FpjA0ZCby,0.632,241627,0.353,0.5620,0,0,9,0.167,-8.492,0,0.0248,104.884,0.396
5G9AVKld9q7DCrmoY42raf,0.626,323080,0.118,0.6640,0,0.000169,7,0.127,-15.91,1,0.0305,105.597,0.068
4kMmG6aLJB3zL65PIugsHH,0.097,570170,0.845,0.7080,0,0.956,1,0.156,-22.761,1,0.0922,89.607,0.021
2mdKnpJlXUvRFeuMC1rb68,0.575,180872,0.915,0.5110,0,0,7,0.058,-2.544,1,0.1100,90.548,0.962
2nCdV3LtOn5jVSGAuyKH7k,0.752,193787,0.775,0.0056,0,0.000138,6,0.117,-6.238,0,0.0360,97.004,0.370
0C7dYeCLF6ukChtW64UNge,0.772,198573,0.822,0.0080,0,0.00148,10,0.457,-5.649,0,0.1230,97.718,0.526
37Zk6qRzpQEl0xWon4rXPy,0.676,219733,0.445,0.3530,1,0,1,0.103,-12.174,1,0.0805,86.147,0.170
63ZKUKbwb6Zozlk8LJCiPB,0.691,247494,0.793,0.0131,1,0,1,0.112,-3.506,1,0.1310,140.011,0.398
18CctEeOpjEDIAvWM5S7RE,0.069,244842,0.186,0.9430,0,0.889,1,0.108,-17.679,0,0.0346,75.481,0.036
33Wx1OQWGptIxD4dEA4PEK,0.482,133553,0.448,0.1650,0,0.000185,11,0.107,-8.282,0,0.0469,126.704,0.316
3oRuCzqdduzZ2CBhAtv8zO,0.301,367667,0.009,0.9870,0,0.907,1,0.101,-30.804,1,0.0371,127.536,0.090
77tsD2Ai9gdjePMqF4TxPS,0.676,267233,0.920,0.1380,1,0.0107,0,0.238,-5.823,0,0.2690,127.131,0.434
7ncDwhSTgCZuL3OZNkvZ97,0.709,217240,0.687,0.0334,1,1.70E-06,10,0.103,-7.394,0,0.1740,138.046,0.327
2XPNF1bC6w4HQUn8QPMsyn,0.799,205187,0.502,0.5030,1,3.93E-06,6,0.143,-6.999,1,0.0792,97.018,0.819
66YYtAnqxkLkLvTozN6feN,0.736,130907,0.469,0.7280,0,0,8,0.156,-5.922,1,0.0539,147.150,0.969
12v5GBM74fB8WsHJPQRTIe,0.552,275320,0.531,0.6560,0,5.21E-05,8,0.110,-6.767,1,0.1250,91.573,0.324
5idmfDT06TjCQ1SPDsa5qh,0.324,455333,0.852,0.0415,1,0,11,0.061,-6.675,0,0.1090,121.881,0.400
6aoCWGknNkO1GmDMih37TQ,0.609,201432,0.979,0.0002,0,0.02,6,0.070,-3.758,1,0.0489,115.980,0.498
63Ly2sEzloc9s0yAXlMi6r,0.511,253585,0.678,0.2410,0,0,4,0.095,-6.858,0,0.8690,212.137,0.405
2175SEVUYi90KNKHX4NqmV,0.402,214663,0.810,0.0516,0,0,1,0.713,-4.839,0,0.0792,84.139,0.572
0S4RKPbRDA72tvKwVdXQqe,0.645,227027,0.878,0.2940,0,0,5,0.076,-3.208,0,0.1130,82.324,0.862
3GjrA05cw03foxmroEQw08,0.416,259773,0.673,0.0048,0,2.37E-06,4,0.126,-7.451,0,0.0356,138.845,0.233
5Wjf9NsW6QCmBiDIdVvMbP,0.398,241640,0.151,0.9610,0,0.0443,4,0.092,-14.402,1,0.0342,107.068,0.075
1PmaWG47wJRCIOM9v8Bauo,0.629,248987,0.938,0.1430,0,0.0149,9,0.115,-3.293,1,0.0323,104.998,0.628
0DKoET2reNpTGpQMS0VXI0,0.667,165147,0.441,0.7050,0,0,7,0.125,-9.944,1,0.0300,139.942,0.406
5I203fxxbMFt15KagCP0pQ,0.504,224613,0.625,0.2170,0,0,11,0.106,-5.259,1,0.0346,143.834,0.354
3zr2s3o2Ye1j6t0ZMdoUYi,0.492,370200,0.626,0.7290,0,0.533,4,0.051,-8.26,1,0.0349,86.016,0.524
0iMN420Q45isZVNlAqzPTW,0.766,296953,0.941,0.3590,1,0,9,0.585,-2.546,1,0.1800,105.519,0.707
61w5i6NlAZXBa5FTTbDL0r,0.712,362813,0.726,0.0284,0,4.48E-05,7,0.104,-7.346,1,0.0248,111.069,0.558
3n622hniaMFIJ6Dbf6B1WS,0.714,203093,0.449,0.8280,0,6.13E-05,8,0.096,-10.816,1,0.0374,96.041,0.719
7dig0MXt7MBeqExosATbAq,0.867,276760,0.503,0.8270,0,0.464,8,0.184,-8.431,1,0.0334,111.016,0.474
6gm9s2EBA0XD7LlJn5fuLo,0.630,220387,0.859,0.0134,1,3.01E-06,2,0.082,-4.735,1,0.2350,93.835,0.486
3d0HFgnGbRKTc0WzkgvtSP,0.878,171467,0.485,0.1760,1,0,2,0.132,-5.504,1,0.0996,139.939,0.421
4jPC5HNBHkuRMtrscdHQty,0.477,212520,0.919,0.0501,0,0,6,0.539,-2.695,1,0.2180,178.287,0.569
4V37tyDu9CtqYshvrgLke4,0.622,267853,0.831,0.0010,1,0.803,5,0.119,-4.819,0,0.0273,101.030,0.363
08Pzeh9Z5xZCe6UVK7nlHf,0.534,271787,0.755,0.1310,0,0,2,0.089,-4.476,1,0.0385,119.951,0.324
1LJiDycHs6p6hNFvYwVZAx,0.414,272173,0.953,0.0016,0,0,10,0.990,-5.462,0,0.2430,175.942,0.462
1kuNRcIImZO3vGTBAwSN06,0.412,199187,0.486,0.3210,1,1.05E-05,10,0.095,-7.479,0,0.0599,89.222,0.464
6M9u0JbGEaCzFDOGE5tCUw,0.595,236693,0.446,0.0096,0,1.33E-05,7,0.173,-8.006,1,0.0268,138.029,0.281
14ZX4MpuG9XW1MaZY5drY0,0.594,157053,0.931,0.0005,1,0.102,1,0.307,-4.612,1,0.0384,114.986,0.473
2sZIclzhHlH8tzf7wry9hK,0.795,194400,0.448,0.6290,0,0,4,0.066,-13.427,1,0.0444,122.318,0.960
4g04QtmUABZN3iobIrHYsJ,0.652,225320,0.758,0.1280,1,0,8,0.273,-4.737,0,0.0315,130.927,0.486
5wL742yBgvtbw1IibA3FMJ,0.741,257733,0.894,0.0760,0,4.89E-05,2,0.084,-5.648,1,0.0690,111.969,0.297
7qTYjaaLpEOQzrgqtQ3py2,0.493,149937,0.931,0.0001,0,0,10,0.272,-3.651,0,0.0478,104.520,0.593
32zqrDpYvNr8BuOClDpavD,0.609,268571,0.602,0.0001,0,0.00108,5,0.590,-9.452,0,0.0384,126.000,0.752
2vLwhcsvRd1f2ETft1kWDN,0.721,180213,0.539,0.2170,1,0.00257,11,0.419,-8.726,1,0.3620,81.971,0.377
29sY1Zgd4BXoVcoiVbiUXi,0.631,225547,0.526,0.1810,0,0.000511,0,0.110,-8.453,0,0.0276,90.111,0.428
4AU7z13HYmPMetlWbq1mys,0.555,266960,0.682,0.0029,0,0,0,0.066,-5.711,1,0.0269,105.987,0.383
31X64Lz1VD4OgvpDekNKNO,0.468,233016,0.977,0.0357,0,0,10,0.272,-2.621,0,0.1960,174.181,0.406
0cBRmV3NkhS3FWwuyyB68d,0.794,165373,0.871,0.1000,1,0,11,0.384,-6.797,0,0.0632,89.997,0.729
51ZPtAuqT0V5lNONYZTrxy,0.648,207253,0.280,0.3960,0,0.0785,5,0.106,-11.961,1,0.0333,120.058,0.039
4bcSzMhbu4FumEKy0L35dF,0.617,150707,0.750,0.4390,0,1.97E-05,5,0.075,-5.12,0,0.0415,124.091,0.517
763p5nkQytkOE7xmsFyu8y,0.812,240987,0.542,0.2940,0,6.92E-05,7,0.141,-5.403,0,0.0444,110.268,0.733
7A5pE8Wm3KKQZHVLsdtnFT,0.717,220040,0.720,0.0029,1,0,1,0.327,-5.983,1,0.0567,130.073,0.071
4REEbsJ6WV9NoGubnlhnkm,0.765,227813,0.771,0.0115,0,0.00237,7,0.606,-6.99,1,0.3470,194.072,0.394
5pjWzUc1tVcewUTdDJd6Ce,0.877,266704,0.542,0.2240,0,0.132,2,0.086,-9.102,1,0.0419,111.474,0.509
2GtbaovnGwV3oCDzmr9gey,0.482,227747,0.648,0.8380,0,0.00655,7,0.128,-10.771,1,0.1350,131.861,0.147
3XyU03WycJQ02kExHb9dqW,0.389,221050,0.294,0.9770,0,0.00393,8,0.107,-5.429,1,0.0277,88.636,0.243
0XJDfLHO7C6b0GpjeB5mpu,0.557,281080,0.777,0.0756,1,4.29E-05,9,0.100,-6.286,1,0.0636,144.968,0.449
1VMmVf2WhqXMfC6ySeyWaT,0.519,228650,0.684,0.2270,1,0,6,0.360,-6.451,0,0.4950,137.753,0.461
4jjvUXBBqQDFRGX4SR5OhS,0.690,200401,0.657,0.0926,0,0.000209,7,0.120,-4.397,0,0.0372,140.005,0.501
2OCo2YZ0IoiqNlDHlxHUeB,0.730,227760,0.607,0.4680,0,0,9,0.100,-4.158,1,0.0476,115.605,0.960
7foc25ig7dibxvULPU2kBG,0.000,5403500,0.000,0.1110,0,0.392,2,0.137,-21.669,1,0.0000,0.000,0.000
3vsKVgsF2Ax03wXt3J5EqU,0.615,209013,0.920,0.1080,0,0,7,0.102,-4.167,1,0.0320,97.994,0.776
4a6TfJDJdjuVCKJJWRSM4V,0.732,222985,0.578,0.0877,0,0,5,0.058,-6.556,1,0.0361,84.858,0.740
5dzV75f9qVXVvdXLTqIG4L,0.667,280080,0.465,0.0426,0,0.00649,8,0.465,-8.096,1,0.0339,123.883,0.340
7Dgt0TvvmEnKMRBoU8GF3C,0.512,233067,0.915,0.1260,0,6.75E-05,7,0.375,-4.855,1,0.1340,150.038,0.383
4efEzNqRZC4Gv1pTmzoxUF,0.677,288603,0.512,0.1080,0,0,1,0.206,-7.318,0,0.1510,152.032,0.300
3xnbJVx4QqsOYip8Cn6OrN,0.844,233273,0.709,0.3040,1,0,4,0.517,-1.322,0,0.0544,109.959,0.101
3WkgLAd7jGX3sZikfkF0lU,0.278,306893,0.137,0.9460,0,0,1,0.109,-14.072,1,0.0401,85.063,0.241
2Vlk8O848wZuu9CLWnAYSb,0.494,237573,0.452,0.1930,0,0,10,0.089,-6.724,0,0.0308,116.293,0.173
1GT0Q2ZTeKtIBueYKr4vhr,0.585,232880,0.977,0.6220,0,0,1,0.328,-3.57,1,0.0615,138.264,0.801
5RdkASZW5AspCaj7HQ17PP,0.456,365397,0.912,0.0003,0,0.00175,2,0.477,-4.924,0,0.2190,180.068,0.181
5Y0ZwhwMEQ7NIb5PeAp0YI,0.687,171333,0.782,0.6290,0,3.15E-05,8,0.106,-5.571,0,0.0720,89.978,0.720
5eZ7sbO4bOyouCopISJ4Mb,0.608,260573,0.636,0.0032,0,0.0195,0,0.127,-7.712,1,0.0258,141.628,0.708
4lLR5MdqQx2d2jS0VEScUW,0.520,342049,0.610,0.0179,1,0,1,0.111,-7.798,1,0.2190,80.101,0.523
1ojBtNRMzjL7ptLPZCzfRz,0.770,165315,0.699,0.0596,1,1.65E-05,0,0.170,-6.59,1,0.1990,81.003,0.696
5BX9R694ZWdgyMEgswWvgY,0.482,198933,0.362,0.1900,0,0.00562,6,0.091,-10.358,0,0.0299,76.879,0.174
3BvnlPEMgrNJwWqWOvZF2L,0.720,201333,0.933,0.0033,0,0,1,0.047,-4.988,1,0.0597,128.012,0.948
0O0M44llUQuPdJAkROQRch,0.472,219027,0.690,0.0219,0,0,9,0.099,-8.092,0,0.0443,77.478,0.512
4AUo4CPTghr09esofcujq2,0.683,296413,0.488,0.4080,1,0,6,0.132,-9.473,0,0.1350,75.039,0.469
0DhnpIeCaMp85Jyc39sUBy,0.620,41493,0.892,0.0326,0,0.971,5,0.348,-3.406,1,0.0431,166.124,0.922
3FUImEAxUYErR1ndoXxNPQ,0.682,306923,0.867,0.0445,0,0,2,0.759,-3.542,1,0.0349,115.053,0.745
6IzSiFDDTdcHjL9uBgyAiG,0.441,207778,0.967,0.0013,0,0,6,0.162,-3.044,0,0.1730,160.007,0.640
4nxRsCbVgnw6dtsGKfG2Qr,0.407,176427,0.627,0.4440,0,0.0149,7,0.134,-9.289,1,0.0276,84.476,0.510
31sv85yD7zbD6X9B2FHpxy,0.508,295213,0.926,0.0001,0,0.00221,2,0.364,-7.133,0,0.0396,136.890,0.491
0a96MZrTDKwvl1MTYvDP3o,0.233,172386,0.990,0.0001,0,0,8,0.093,-3.546,1,0.1290,121.084,0.213
1YBf7Tq9bpcVwvnlP8YbQS,0.469,350187,0.705,0.0304,1,0.0155,7,0.659,-5.134,1,0.0458,122.025,0.137
0bJBEgt9oa0aCQuzvtEFVu,0.432,226093,0.816,0.0011,0,1.62E-06,2,0.144,-6.086,1,0.0339,158.166,0.282
6BkUBVHoGXjOF3bpBkQ4aP,0.620,254493,0.694,0.0003,0,1.89E-05,4,0.331,-6.829,1,0.0293,99.799,0.350
7Dx08NB4kG5k7xW3iRc5nM,0.408,243493,0.720,0.0122,1,0,9,0.507,-3.045,1,0.1360,83.496,0.053
6MMojjMFcyv3btdSXFGeYc,0.496,262533,0.352,0.9170,0,0.0374,0,0.118,-10.28,1,0.0357,140.010,0.102
0TPF6uW7fhMXJPoBERqTy5,0.475,213741,0.987,0.0003,0,2.40E-06,5,0.335,-3.515,0,0.1210,162.005,0.632
2DHDuADAHoUW6n0z80RLQF,0.494,241119,0.652,0.0754,0,0.00256,6,0.125,-5.863,0,0.0314,137.018,0.298
4yQqhoEeRcsMfr7tqEea7f,0.831,224013,0.651,0.0125,1,0,1,0.081,-8.363,1,0.4370,120.064,0.502
4EYpOdL69yWuIRc49AyeZa,0.629,190360,0.933,0.0039,0,0,8,0.114,-3.051,1,0.0693,127.000,0.589
6men4y6a8QuGtE5qkFkOgR,0.508,91292,0.567,0.1530,1,0.00446,6,0.139,-11.415,1,0.3470,146.303,0.389
5b6qqB5nvWRrin8e2cWDQY,0.768,190427,0.912,0.3990,0,0.000146,0,0.196,-5.025,1,0.0840,139.162,0.646
1sosrEJMESvzsFdEXvXZ4y,0.416,267360,0.362,0.9080,0,0.000297,5,0.077,-9.62,1,0.0400,180.020,0.263
7oaEjLP2dTJLJsITbAxTOz,0.290,498960,0.412,0.4770,0,0.0839,6,0.079,-12.659,0,0.0458,90.539,0.120
52KhiXKPj4fiHaKXXGrWpE,0.785,172320,0.845,0.2590,1,1.62E-06,2,0.054,-7.072,1,0.3750,120.011,0.706
2vtYQGFwQV68ezis9XId8d,0.517,200080,0.804,0.0656,0,0,6,0.157,-5.101,1,0.0572,157.974,0.610
5Jac5r26r1HkpH9Xv5zt7A,0.213,221787,0.185,0.7570,0,8.54E-05,4,0.111,-10.929,0,0.0327,72.844,0.182
